ID_Cliente,Edad,Genero,Ingresos_Anuales,Gastos_Mensuales,Deudas,Ahorros,Score_Credito
6463,69,Masculino,117267,2027,28197,77011,466
6464,64,Femenino,118369,2413,37428,45304,764
6465,32,Masculino,32420,4841,11609,35654,306
6466,37,Masculino,38312,3681,33588,66397,462
6467,26,Femenino,41395,3846,49623,96003,494
6468,49,Femenino,60301,3363,26592,86834,618
6469,21,Femenino,140913,1005,15920,54109,429
6470,67,Femenino,66972,4750,49273,93469,408
6471,35,Femenino,83294,2506,21829,38998,518
6472,22,Masculino,100853,4706,49058,88203,805
6473,37,Femenino,140135,3355,7695,57369,728
6474,40,Femenino,68225,4464,37644,81764,543
6475,28,Masculino,102504,2174,19179,99954,737
6476,54,Masculino,42854,1690,36984,86377,606
6477,39,Masculino,141373,2892,2134,5990,554
6478,21,Masculino,90780,2421,2177,78183,626
6479,46,Masculino,50929,4889,18683,18350,708
6480,61,Femenino,126458,3192,31506,3286,300
6481,51,Masculino,77103,4933,17767,50147,493
6482,30,Femenino,136436,2327,11693,84062,663
6483,59,Masculino,83620,2999,4142,99260,421
6484,26,Femenino,109590,1216,44622,27620,663
6485,59,Masculino,104124,1130,23028,217,303
6486,48,Femenino,64590,584,26409,53098,448
6487,24,Femenino,120196,4268,2472,88115,360
6488,21,Femenino,92554,1236,15300,44305,416
6489,36,Femenino,30621,3207,30549,99771,537
6490,59,Femenino,137781,726,13018,45742,437
6491,47,Femenino,20973,3857,12398,19256,757
6492,48,Femenino,138712,1807,25826,16416,784
6493,52,Femenino,129138,4704,3110,19871,381
6494,38,Femenino,78786,4730,41094,23171,346
6495,48,Femenino,124919,4886,13606,90536,643
6496,36,Masculino,57097,4458,8801,86802,638
6497,48,Femenino,141403,2152,43994,3078,535
6498,49,Femenino,54245,2367,22955,94946,763
6499,19,Masculino,85211,526,31811,37630,675
6500,69,Femenino,74841,1432,3774,77654,422
6501,27,Femenino,45346,3958,26822,87393,545
6502,19,Masculino,125633,966,258,77746,553
6503,19,Masculino,91980,3200,6868,80567,580
6504,41,Femenino,110417,1998,6817,37062,366
6505,34,Masculino,69153,1117,38512,99018,832
6506,49,Femenino,110382,4277,30856,80306,833
6507,33,Femenino,147396,3187,12092,36748,474
6508,33,Femenino,96942,2004,31100,37151,490
6509,63,Masculino,125147,4467,16621,51176,584
6510,56,Femenino,110975,679,36123,44689,604
6511,48,Femenino,25972,3085,7904,39630,706
6512,60,Masculino,68063,2569,22985,18998,631
6513,41,Femenino,85488,1421,1158,66346,604
6514,18,Femenino,77055,3592,33362,10647,636
6515,28,Femenino,123409,2010,18134,78740,329
6516,38,Femenino,84366,4099,16786,6033,739
6517,21,Femenino,30931,3776,25397,80781,557
6518,24,Femenino,27702,3219,10427,26361,533
6519,43,Masculino,104834,1523,10494,66360,325
6520,64,Femenino,41540,651,7490,34495,822
6521,67,Femenino,77450,512,26273,18616,683
6522,29,Masculino,117576,1214,28504,5680,835
6523,48,Femenino,85252,3650,14760,72281,692
6524,34,Femenino,66904,4125,38302,7605,761
6525,50,Masculino,72320,748,5286,33530,437
6526,28,Masculino,51000,1644,1613,98325,409
6527,45,Masculino,115341,4982,45540,80348,774
6528,49,Masculino,147524,3843,22963,37329,627
6529,18,Masculino,22599,1220,32430,3305,505
6530,64,Masculino,107636,3729,38419,94379,370
6531,45,Masculino,116045,1506,3552,40538,509
6532,59,Femenino,120539,3798,44638,31394,484
6533,24,Femenino,104719,2968,23622,54044,682
6534,19,Femenino,76165,4619,48829,9733,698
6535,59,Masculino,78855,4313,4996,8612,844
6536,41,Femenino,123777,1037,34232,63866,613
6537,21,Masculino,20018,3324,39050,4436,527
6538,61,Femenino,20858,3185,39013,26559,445
6539,36,Femenino,45992,2480,39379,73850,321
6540,43,Femenino,52580,1039,31002,41393,599
6541,28,Femenino,90916,4384,35868,16335,564
6542,57,Masculino,55800,4553,4113,22715,349
6543,67,Masculino,139193,3699,26532,4165,674
6544,60,Femenino,78770,983,36861,51790,360
6545,28,Masculino,74941,1528,8124,53029,318
6546,62,Masculino,104451,551,21235,96573,607
6547,20,Femenino,125775,742,25262,80308,836
6548,29,Masculino,57487,2186,42996,17999,506
6549,20,Masculino,32943,3321,3579,15505,624
6550,59,Masculino,123167,2340,25619,22388,374
6551,44,Masculino,122342,924,21829,46461,717
6552,66,Femenino,81457,2627,9571,80051,627
6553,19,Femenino,145111,1194,20912,98839,580
6554,66,Masculino,38836,853,40334,33890,374
6555,33,Femenino,121150,4190,42001,53517,540
6556,19,Femenino,126368,2189,34341,39857,304
6557,47,Femenino,31394,792,12663,87133,514
6558,37,Masculino,92158,1216,22104,79639,786
6559,55,Masculino,144696,4620,42323,82578,656
6560,45,Femenino,144660,2978,48277,96540,693
6561,42,Femenino,130599,2864,41970,48149,454
6562,49,Masculino,45280,1137,45771,14337,690
6563,27,Femenino,144221,2905,17640,96204,668
6564,59,Masculino,138150,1799,17511,27683,328
6565,57,Femenino,97318,4448,32699,63269,722
6566,50,Masculino,21159,1189,44654,72754,308
6567,30,Masculino,90162,4939,28892,79330,499
6568,58,Masculino,43440,3106,1049,57360,744
6569,59,Masculino,122026,1211,37951,50764,633
6570,64,Femenino,97166,3110,2301,5397,529
6571,54,Masculino,72712,938,29497,64949,692
6572,33,Femenino,149712,4033,49181,45031,607
6573,62,Masculino,129578,4378,45065,95065,630
6574,39,Masculino,140805,3841,44120,68269,659
6575,37,Femenino,67656,3592,31149,24838,482
6576,67,Femenino,26589,4738,42130,22425,686
6577,60,Femenino,68241,2283,35966,39119,408
6578,44,Masculino,144595,1367,43705,99111,638
6579,58,Masculino,43233,1988,46698,51664,499
6580,33,Femenino,55011,967,42501,33125,480
6581,51,Masculino,28177,4421,24889,7311,839
6582,49,Femenino,149883,1917,2695,35169,736
6583,43,Masculino,54528,2276,6645,34042,339
6584,42,Masculino,134506,1581,25105,33756,521
6585,19,Masculino,123746,3425,8149,81140,596
6586,29,Femenino,81351,4584,15032,16401,328
6587,57,Masculino,111908,4561,22243,50890,501
6588,26,Femenino,76831,1511,45915,6628,784
6589,29,Femenino,71827,1313,43426,70657,429
6590,43,Masculino,43508,4446,10433,93109,347
6591,26,Femenino,74933,2816,24887,50065,715
6592,27,Femenino,100501,2643,17379,41525,756
6593,49,Masculino,88772,772,6865,91464,348
6594,51,Femenino,35611,4144,13610,32398,375
6595,65,Femenino,42282,2216,23880,34239,845
6596,37,Masculino,61003,3475,10715,68699,547
6597,56,Masculino,101365,4600,2631,48647,589
6598,19,Masculino,94216,856,33031,21755,834
6599,18,Femenino,138964,703,40452,49069,830
6600,68,Femenino,31340,4245,13830,91174,735
6601,53,Masculino,116629,2096,24596,90759,682
6602,41,Femenino,106643,996,43484,10601,395
6603,44,Masculino,94684,562,29220,4017,550
6604,19,Masculino,128610,2079,25772,68145,540
6605,48,Masculino,140332,4834,37811,32850,604
6606,31,Femenino,103035,1039,5116,46787,739
6607,19,Femenino,38165,4793,16303,42010,787
6608,46,Masculino,129322,4625,19517,71244,797
6609,32,Masculino,110762,3213,1636,7973,431
6610,29,Femenino,38260,1580,41590,93950,701
6611,54,Masculino,74515,2355,26802,29913,675
6612,45,Femenino,110452,4004,7811,13356,842
6613,37,Masculino,129446,3879,15223,51893,670
6614,56,Masculino,50480,2098,10581,66333,711
6615,41,Femenino,72527,2128,20919,31582,454
6616,38,Femenino,79789,3678,17482,21135,544
6617,27,Femenino,71902,3147,49441,49914,841
6618,63,Femenino,52191,3872,2604,41577,374
6619,31,Femenino,79488,1569,207,77608,505
6620,54,Masculino,95082,3276,28390,12624,727
6621,35,Masculino,56044,1692,8463,20247,720
6622,41,Femenino,69600,1313,36446,15507,448
6623,31,Femenino,107457,1652,24990,65025,387
6624,51,Masculino,68776,3255,36236,17151,805
6625,29,Masculino,122476,2383,12671,32315,467
6626,39,Femenino,131487,767,9476,31104,488
6627,23,Femenino,32836,4171,4986,87521,413
6628,53,Masculino,94525,3312,42622,30298,312
6629,62,Femenino,72648,4585,28590,35953,456
6630,53,Masculino,33740,883,15526,58364,480
6631,39,Masculino,115716,4456,42001,56581,619
6632,31,Femenino,33102,3350,6803,60837,591
6633,33,Masculino,100893,3911,11905,17461,776
6634,53,Masculino,71334,1549,2461,44219,732
6635,42,Masculino,149677,2333,40713,77338,468
6636,49,Femenino,133917,1297,5673,96847,701
6637,50,Masculino,50255,4967,10954,13501,457
6638,62,Femenino,121630,3475,46772,11070,683
6639,53,Masculino,45221,1790,10420,1626,697
6640,37,Masculino,83265,2687,46735,77346,355
6641,35,Masculino,20719,566,17327,64569,372
6642,55,Masculino,103442,1892,29564,39414,772
6643,20,Masculino,43140,4491,4156,28860,479
6644,40,Femenino,75779,3521,12251,30460,493
6645,49,Femenino,21069,2201,13520,95077,683
6646,62,Masculino,74714,1078,16549,59970,528
6647,33,Femenino,93285,2105,1905,54584,565
6648,22,Femenino,32935,4543,9515,64286,370
6649,21,Masculino,123191,2478,16734,70309,390
6650,38,Femenino,139362,3380,48188,37812,375
6651,57,Femenino,64035,3170,26886,94359,744
6652,68,Femenino,146687,4216,36077,45977,496
6653,31,Femenino,116256,4784,5661,42088,483
6654,56,Masculino,47937,4872,33699,11630,376
6655,48,Femenino,38540,2654,3838,42075,747
6656,31,Masculino,93480,3304,46960,62244,596
6657,23,Masculino,68702,2720,42073,10100,687
6658,29,Femenino,98283,4489,10378,65242,621
6659,33,Masculino,96041,1498,8058,29103,720
6660,34,Femenino,131753,1221,1989,34096,845
6661,62,Masculino,97233,1714,9577,69659,605
6662,40,Femenino,56907,2193,19868,99615,645
6663,31,Femenino,35221,3894,47963,77766,560
6664,24,Masculino,74781,4525,24270,11807,645
6665,63,Femenino,27087,4079,33884,56723,448
6666,49,Femenino,106998,3303,28527,34951,717
6667,32,Femenino,42789,2730,42187,15427,328
6668,61,Femenino,76023,958,39730,153,762
6669,34,Masculino,53400,2201,38735,54734,488
6670,58,Masculino,22199,1126,15981,63813,364
6671,64,Masculino,67316,2956,27080,66351,758
6672,61,Femenino,129559,706,11797,1119,523
6673,51,Masculino,107273,3816,26457,60612,775
6674,22,Femenino,72062,1856,20917,84075,625
6675,62,Femenino,135310,4096,8871,37933,818
6676,44,Femenino,91609,2439,19053,66745,491
6677,69,Masculino,36744,3295,25823,63810,387
6678,40,Masculino,96095,4868,1191,88348,757
6679,57,Masculino,75517,3173,17514,99410,457
6680,31,Masculino,118231,1549,17787,80521,572
6681,32,Femenino,68865,3091,38398,30022,631
6682,60,Masculino,93937,4289,31528,27372,581
6683,50,Masculino,97195,4504,9522,78101,462
6684,48,Masculino,127426,590,5030,27235,473
6685,52,Masculino,33894,975,1381,66573,407
6686,34,Femenino,49160,2546,16753,68869,600
6687,45,Masculino,73095,4190,5092,82333,630
6688,36,Masculino,49272,4525,22084,28718,443
6689,63,Masculino,74021,3766,14557,73440,357
6690,40,Femenino,110048,3245,8567,82575,597
6691,49,Masculino,53645,584,14616,15555,487
6692,57,Masculino,132079,3139,19144,72993,739
6693,30,Masculino,41179,576,27866,31488,787
6694,37,Femenino,142479,2930,34711,18863,689
6695,52,Femenino,30691,4004,48743,91459,319
6696,22,Masculino,149436,2924,25386,22305,511
6697,26,Masculino,148933,2721,21306,97211,835
6698,46,Femenino,101646,905,46901,36374,519
6699,23,Femenino,120827,2629,23013,5203,472
6700,42,Femenino,65311,4616,29006,61182,300
6701,48,Femenino,115381,897,6885,95604,767
6702,39,Femenino,59038,2300,41369,31767,324
6703,19,Masculino,44967,3973,32821,37772,503
6704,62,Masculino,48478,2308,37564,55620,500
6705,22,Masculino,75775,4426,14045,16699,490
6706,44,Masculino,90624,2444,25674,32293,708
6707,42,Femenino,60332,937,18780,87983,777
6708,25,Femenino,27066,722,25550,22425,603
6709,18,Femenino,59313,2110,24235,84181,835
6710,37,Femenino,87857,2460,12841,82764,381
6711,61,Femenino,65900,4500,48284,34282,846
6712,40,Masculino,110069,3164,47184,99412,845
6713,49,Masculino,110045,1565,21305,87043,561
6714,28,Masculino,146861,1776,40021,50882,476
6715,56,Masculino,61098,1103,21223,68721,514
6716,64,Masculino,28294,688,43184,17622,440
6717,41,Femenino,131857,1175,18942,5455,567
6718,28,Femenino,82580,1137,11882,35692,438
6719,46,Femenino,58101,2496,24714,6796,346
6720,43,Femenino,45059,2344,44133,58534,359
6721,33,Femenino,116784,546,46901,22423,360
6722,52,Masculino,60626,1319,21021,27007,394
6723,37,Masculino,40703,4307,43201,48121,774
6724,63,Masculino,123693,3522,23013,93006,339
6725,20,Femenino,81417,1580,17721,96382,645
6726,18,Femenino,136536,3646,12281,50261,626
6727,64,Femenino,79228,1777,14008,79445,736
6728,18,Femenino,23205,4234,2294,27692,705
6729,34,Masculino,54929,2717,19061,47049,510
6730,19,Femenino,103384,3386,32840,82542,337
6731,46,Masculino,53411,1295,40004,18721,767
6732,37,Femenino,100522,3828,15089,75658,616
6733,23,Masculino,31628,3506,49114,34026,510
6734,25,Femenino,123655,3684,10237,4501,382
6735,46,Femenino,90089,2889,11694,73376,655
6736,65,Masculino,26518,4643,20936,7289,838
6737,68,Masculino,58491,4358,36269,75696,508
6738,50,Femenino,27946,1718,10468,60639,575
6739,20,Masculino,20610,2260,18461,83943,791
6740,52,Femenino,89838,1224,9840,7190,597
6741,22,Femenino,54311,1844,8526,75972,357
6742,44,Masculino,146419,637,12464,51678,595
6743,61,Femenino,119770,4950,11063,63772,758
6744,29,Femenino,61876,4054,35383,94515,695
6745,37,Masculino,100192,3259,14744,90456,673
6746,62,Femenino,124540,558,13064,36440,361
6747,37,Femenino,132023,1270,21740,11260,745
6748,26,Femenino,70333,888,13589,18297,386
6749,56,Femenino,149895,4424,932,2445,698
6750,21,Masculino,71298,3922,17019,8976,423
6751,68,Masculino,104192,4934,22157,83407,818
6752,36,Masculino,61811,1095,17574,21275,582
6753,55,Femenino,90072,935,48312,93960,813
6754,44,Masculino,135407,1973,5508,54386,456
6755,62,Masculino,139368,4972,32779,80507,525
6756,60,Masculino,62974,2482,44962,65985,693
6757,30,Femenino,39856,2938,30888,80643,565
6758,30,Masculino,121946,3368,45886,34195,565
6759,39,Masculino,64830,4709,26025,64168,848
6760,45,Femenino,101983,4317,8060,68131,587
6761,69,Femenino,65823,1273,33216,51428,591
6762,64,Femenino,118863,2426,7661,71301,619
6763,62,Femenino,142134,2719,35264,57587,772
6764,39,Femenino,120037,517,5885,44268,698
6765,60,Femenino,94397,4830,426,74673,372
6766,36,Masculino,105814,4466,39867,79807,827
6767,25,Masculino,87078,2192,25491,82946,382
6768,69,Femenino,127767,3270,19553,75251,473
6769,25,Femenino,87951,4876,12918,69228,727
6770,59,Masculino,129287,3767,12513,68585,590
6771,43,Femenino,32905,1638,16830,93433,680
6772,65,Femenino,140778,2195,44695,55298,662
6773,68,Masculino,41601,2086,30171,93418,485
6774,43,Femenino,123691,2831,2250,89504,304
6775,40,Femenino,107099,3169,13608,39866,561
6776,60,Masculino,60955,2768,2681,48378,478
6777,30,Masculino,92179,2556,17785,62519,441
6778,45,Masculino,68435,2922,3407,24636,567
6779,26,Masculino,44044,3986,39529,94286,769
6780,37,Masculino,31246,3249,48901,11590,367
6781,36,Femenino,22458,4541,17427,97987,406
6782,65,Femenino,145945,3324,21747,93890,736
6783,56,Femenino,78507,1905,13555,19990,330
6784,68,Femenino,26028,2386,27594,6669,846
6785,29,Femenino,123751,3487,391,16773,820
6786,32,Masculino,139247,4075,4819,15648,341
6787,48,Femenino,71901,3227,23263,70152,486
6788,31,Femenino,148636,2363,5984,9867,600
6789,28,Femenino,120252,2853,6363,65788,560
6790,43,Femenino,26306,3396,5127,98018,789
6791,59,Femenino,126555,3001,39357,73588,556
6792,44,Masculino,126396,1437,43394,85086,366
6793,28,Femenino,47678,2580,12512,42674,519
6794,55,Femenino,110444,2255,48468,98999,622
6795,51,Femenino,32363,3890,4037,59437,358
6796,60,Femenino,34066,1716,27623,87843,477
6797,36,Femenino,83804,1703,6854,43532,760
6798,23,Femenino,134433,2390,25733,7865,589
6799,63,Masculino,68544,3531,19633,50657,411
6800,69,Femenino,118247,890,28203,44628,623
6801,55,Masculino,20189,3011,34311,12705,481
6802,66,Masculino,31752,3477,17175,46057,765
6803,59,Femenino,140696,4246,46618,31786,523
6804,45,Femenino,27482,598,25012,64383,697
6805,18,Femenino,36679,2695,21554,65179,459
6806,52,Masculino,145428,1501,28090,37422,753
6807,57,Femenino,143056,2070,45636,78754,662
6808,25,Femenino,110088,4898,38866,44237,302
6809,69,Femenino,20799,4129,32712,89809,659
6810,64,Masculino,110917,1563,40216,50450,614
6811,24,Masculino,141691,1138,39979,29792,321
6812,28,Femenino,29934,3242,7798,76978,720
6813,56,Masculino,77558,1642,45420,81043,425
6814,21,Femenino,79223,2620,20748,63871,704
6815,42,Masculino,104620,1051,1716,75992,567
6816,29,Femenino,61556,3775,36404,60197,405
6817,43,Masculino,29909,1476,44324,11899,844
6818,55,Femenino,111467,4691,7870,32244,470
6819,63,Femenino,130719,3850,13682,65179,604
6820,29,Masculino,111404,3714,22055,23584,633
6821,60,Masculino,63558,4047,45133,11020,317
6822,68,Masculino,99382,3431,8380,32983,699
6823,54,Masculino,107793,4569,5726,14251,467
6824,63,Masculino,48013,4485,7557,71780,634
6825,41,Femenino,123018,4641,31768,32947,454
6826,33,Femenino,42875,845,24166,51838,675
6827,30,Masculino,110253,3442,35486,54731,380
6828,42,Femenino,31408,1576,40655,16760,749
6829,69,Femenino,55607,1671,28506,73581,609
6830,21,Masculino,81684,4270,40771,64646,654
6831,28,Femenino,56281,3661,24102,18211,623
6832,49,Femenino,47326,732,48291,24156,527
6833,66,Masculino,33601,4298,9094,23961,490
6834,24,Masculino,144594,4646,41300,44186,596
6835,63,Femenino,21135,4407,19265,18711,488
6836,28,Masculino,42741,4199,23094,91614,492
6837,45,Femenino,31913,950,13353,79046,812
6838,58,Masculino,30101,1862,45953,29520,308
6839,40,Masculino,38631,850,15173,90864,442
6840,62,Masculino,92084,3196,33411,89504,786
6841,40,Masculino,122820,1808,49172,24825,493
6842,67,Femenino,56870,4504,11264,72808,821
6843,45,Masculino,68985,3425,33445,37504,732
6844,60,Masculino,136236,744,15931,39238,438
6845,64,Femenino,47215,2773,42059,91001,329
6846,43,Femenino,149309,940,2650,46883,578
6847,42,Femenino,82110,4045,3469,30642,341
6848,46,Femenino,141220,1967,40654,72056,527
6849,36,Masculino,122815,911,43024,28299,779
6850,50,Femenino,39215,1313,11592,44046,716
6851,53,Masculino,111118,4841,43831,84663,500
6852,31,Femenino,34024,2230,43390,4576,620
6853,31,Masculino,96949,2474,5684,7183,667
6854,52,Femenino,101855,1049,13457,59100,625
6855,47,Masculino,104982,2437,6596,76350,609
6856,45,Masculino,65483,703,15151,26352,660
6857,34,Femenino,126279,4946,7074,61924,827
6858,20,Masculino,137740,4914,33259,48406,602
6859,33,Masculino,117572,4088,49911,77132,578
6860,63,Masculino,98157,3036,32979,55552,620
6861,47,Masculino,30511,606,46412,15544,776
6862,69,Femenino,141898,4311,40743,89675,603
6863,46,Masculino,39923,3201,3722,59418,818
6864,62,Masculino,30558,4397,11709,57173,355
6865,32,Femenino,117771,2719,42925,90110,491
6866,63,Femenino,20526,4436,16687,1085,321
6867,42,Femenino,137495,4590,36540,96225,379
6868,68,Masculino,144075,1457,18165,36497,583
6869,55,Masculino,21753,3075,46889,86248,727
6870,59,Femenino,46248,2867,35993,1487,402
6871,64,Masculino,34656,1560,29194,74076,441
6872,69,Femenino,43266,3046,41767,24989,702
6873,55,Masculino,84555,4236,11382,81491,461
6874,40,Femenino,82995,4266,28618,92565,515
6875,42,Masculino,95756,2172,20587,40105,777
6876,59,Femenino,103574,901,1353,46369,550
6877,24,Masculino,98277,1101,8371,7102,709
6878,39,Femenino,90377,3499,9072,66545,618
6879,34,Masculino,122345,4813,4698,20766,687
6880,35,Masculino,116111,4781,19184,63794,384
6881,66,Masculino,85402,3952,6902,88625,814
6882,58,Femenino,74176,4134,20647,74509,304
6883,27,Masculino,143727,787,49374,3079,534
6884,27,Masculino,143747,587,29140,86372,712
6885,24,Masculino,61733,2705,35005,12167,674
6886,65,Femenino,34418,3467,30221,67722,574
6887,67,Masculino,143422,4750,34546,44279,670
6888,55,Femenino,57185,4034,17004,9398,831
6889,44,Masculino,61745,719,49073,61140,693
6890,69,Femenino,113417,1982,12505,4518,303
6891,50,Femenino,73787,3738,21814,45452,833
